order_id,product_id,product_name,quantity,order_date,unit_price,customer_id,city,category
O0008842,P0068,Product 0068,5,2025-06-04,19.1,10297,Pune,Stationery
O0008842,P0119,Product 0119,4,2025-06-04,44.94,10297,Pune,Gifts
O0008843,P0033,Product 0033,2,2025-11-21,23.71,10822,Delhi,Home Decor
O0008843,P0079,Product 0079,1,2025-11-21,18.53,10822,Delhi,Kitchen
O0008844,P0100,Product 0100,2,2025-06-02,29.6,11268,Pune,Home Decor
O0008844,P0108,Product 0108,5,2025-06-02,7.91,11268,Pune,Kitchen
O0008844,P0044,Product 0044,2,2025-06-02,36.95,11268,Pune,Stationery
O0008845,P0020,Product 0020,5,2025-05-29,16.63,10405,Pune,Stationery
O0008846,P0064,Product 0064,3,2025-08-08,16.87,11253,Delhi,Seasonal
O0008847,P0097,Product 0097,5,2025-03-11,14.33,11086,Delhi,Gifts
O0008847,P0057,Product 0057,4,2025-03-11,15.65,11086,Delhi,Kitchen
O0008847,P0076,Product 0076,2,2025-03-11,12.74,11086,Delhi,Stationery
O0008848,P0086,Product 0086,3,2025-08-11,17.95,10645,Delhi,Accessories
O0008848,P0036,Product 0036,4,2025-08-11,14.07,10645,Delhi,Home Decor
O0008849,P0114,Product 0114,4,2025-12-25,20.33,11325,Bengaluru,Stationery
O0008849,P0081,Product 0081,2,2025-12-25,60.2,11325,Bengaluru,Seasonal
O0008850,P0099,Product 0099,3,2025-08-24,16.3,11451,Kolkata,Kitchen
O0008850,P0056,Product 0056,1,2025-08-24,5.41,11451,Kolkata,Home Decor
O0008851,P0011,Product 0011,2,2025-01-26,27.13,10356,Bengaluru,Kitchen
O0008851,P0021,Product 0021,4,2025-01-26,23.06,10356,Bengaluru,Kitchen
O0008852,P0096,Product 0096,2,2025-09-12,10.59,11470,Mumbai,Gifts
O0008853,P0008,Product 0008,2,2025-01-13,25.93,10004,Chennai,Accessories
O0008853,P0014,Product 0014,1,2025-01-13,6.73,10004,Chennai,Accessories
O0008853,P0063,Product 0063,4,2025-01-13,7.27,10004,Chennai,Stationery
O0008854,P0105,Product 0105,1,2025-02-07,66.02,10194,Delhi,Accessories
O0008854,P0100,Product 0100,4,2025-02-07,29.6,10194,Delhi,Home Decor
O0008854,P0018,Product 0018,2,2025-02-07,24.13,10194,Delhi,Home Decor
O0008855,P0066,Product 0066,4,2025-04-14,38.53,10065,Kolkata,Gifts
O0008855,P0112,Product 0112,3,2025-04-14,14.46,10065,Kolkata,Accessories
O0008856,P0018,Product 0018,2,2025-04-22,24.13,10552,Delhi,Home Decor
O0008856,P0094,Product 0094,1,2025-04-22,7.21,10552,Delhi,Stationery
O0008857,P0093,Product 0093,2,2025-01-02,13.32,11406,Mumbai,Seasonal
O0008857,P0091,Product 0091,3,2025-01-02,31.38,11406,Mumbai,Stationery
O0008857,P0004,Product 0004,5,2025-01-02,11.77,11406,Mumbai,Stationery
O0008858,P0020,Product 0020,3,2025-01-07,16.63,10901,Kolkata,Stationery
O0008858,P0117,Product 0117,1,2025-01-07,6.08,10901,Kolkata,Home Decor
O0008858,P0093,Product 0093,1,2025-01-07,13.32,10901,Kolkata,Seasonal
O0008859,P0080,Product 0080,5,2025-10-16,26.75,10925,Chennai,Accessories
O0008859,P0011,Product 0011,2,2025-10-16,27.13,10925,Chennai,Kitchen
O0008860,P0041,Product 0041,5,2025-06-15,19.68,10128,Mumbai,Home Decor
O0008861,P0119,Product 0119,1,2025-03-14,44.94,10775,Kolkata,Gifts
O0008861,P0032,Product 0032,3,2025-03-14,20.34,10775,Kolkata,Gifts
O0008862,P0081,Product 0081,4,2025-06-06,60.2,10574,Hyderabad,Seasonal
O0008862,P0076,Product 0076,4,2025-06-06,12.74,10574,Hyderabad,Stationery
O0008863,P0051,Product 0051,4,2025-09-10,26.8,10720,Bengaluru,Accessories
O0008863,P0009,Product 0009,1,2025-09-10,11.66,10720,Bengaluru,Gifts
O0008864,P0088,Product 0088,5,2025-09-26,11.13,10392,Bengaluru,Gifts
O0008865,P0084,Product 0084,1,2025-04-16,7.44,10303,Mumbai,Accessories
O0008865,P0001,Product 0001,4,2025-04-16,8.12,10303,Mumbai,Home Decor
O0008866,P0049,Product 0049,4,2025-03-02,7.65,11429,Bengaluru,Accessories
O0008866,P0004,Product 0004,5,2025-03-02,11.77,11429,Bengaluru,Stationery
O0008867,P0080,Product 0080,4,2025-12-17,26.75,10838,Delhi,Accessories
O0008868,P0020,Product 0020,4,2025-08-19,16.63,10618,Hyderabad,Stationery
O0008868,P0109,Product 0109,1,2025-08-19,28.56,10618,Hyderabad,Stationery
O0008868,P0047,Product 0047,2,2025-08-19,7.74,10618,Hyderabad,Stationery
O0008869,P0102,Product 0102,2,2025-12-25,6.49,10111,Delhi,Gifts
O0008870,P0029,Product 0029,1,2025-04-22,10.71,11145,Kolkata,Kitchen
O0008870,P0084,Product 0084,4,2025-04-22,7.44,11145,Kolkata,Accessories
O0008871,P0010,Product 0010,3,2025-02-10,10.77,10709,Hyderabad,Home Decor
O0008871,P0032,Product 0032,1,2025-02-10,20.34,10709,Hyderabad,Gifts
O0008872,P0052,Product 0052,1,2025-05-20,4.44,10581,Delhi,Gifts
O0008872,P0094,Product 0094,2,2025-05-20,7.21,10581,Delhi,Stationery
O0008873,P0082,Product 0082,4,2025-04-30,114.4,11001,Delhi,Stationery
O0008873,P0090,Product 0090,1,2025-04-30,13.48,11001,Delhi,Accessories
O0008874,P0095,Product 0095,5,2025-09-20,4.61,10198,Bengaluru,Seasonal
O0008875,P0054,Product 0054,1,2025-09-19,17.57,10800,Jaipur,Stationery
O0008875,P0043,Product 0043,5,2025-09-19,11.42,10800,Jaipur,Accessories
O0008875,P0107,Product 0107,4,2025-09-19,26.76,10800,Jaipur,Accessories
O0008876,P0099,Product 0099,2,2025-01-27,16.3,11295,Bengaluru,Kitchen
O0008877,P0082,Product 0082,1,2025-08-03,114.4,10696,Bengaluru,Stationery
O0008878,P0081,Product 0081,3,2025-05-06,60.2,10001,Kolkata,Seasonal
O0008878,P0019,Product 0019,2,2025-05-06,11.03,10001,Kolkata,Seasonal
O0008879,P0089,Product 0089,1,2025-08-13,9.69,10345,Mumbai,Accessories
O0008880,P0032,Product 0032,3,2025-05-23,20.34,10084,Kolkata,Gifts
O0008881,P0024,Product 0024,3,2025-07-16,9.36,10751,Mumbai,Seasonal
O0008881,P0089,Product 0089,4,2025-07-16,9.69,10751,Mumbai,Accessories
O0008881,P0088,Product 0088,1,2025-07-16,11.13,10751,Mumbai,Gifts
O0008882,P0048,Product 0048,5,2025-09-19,12.89,10547,Delhi,Seasonal
O0008882,P0105,Product 0105,3,2025-09-19,66.02,10547,Delhi,Accessories
O0008883,P0086,Product 0086,5,2025-04-18,17.95,10199,Hyderabad,Accessories
O0008883,P0094,Product 0094,2,2025-04-18,7.21,10199,Hyderabad,Stationery
O0008884,P0112,Product 0112,5,2025-03-14,14.46,11031,Chennai,Accessories
O0008884,P0093,Product 0093,5,2025-03-14,13.32,11031,Chennai,Seasonal
O0008884,P0073,Product 0073,2,2025-03-14,11.33,11031,Chennai,Stationery
O0008885,P0009,Product 0009,5,2025-09-15,11.66,10265,Hyderabad,Gifts
O0008885,P0008,Product 0008,2,2025-09-15,25.93,10265,Hyderabad,Accessories
O0008886,P0008,Product 0008,5,2025-12-12,25.93,10513,Mumbai,Accessories
O0008886,P0074,Product 0074,5,2025-12-12,5.68,10513,Mumbai,Home Decor
O0008886,P0010,Product 0010,1,2025-12-12,10.77,10513,Mumbai,Home Decor
O0008887,P0088,Product 0088,3,2025-06-12,11.13,11482,Chennai,Gifts
O0008887,P0095,Product 0095,5,2025-06-12,4.61,11482,Chennai,Seasonal
O0008887,P0003,Product 0003,1,2025-06-12,4.58,11482,Chennai,Kitchen
O0008888,P0032,Product 0032,4,2025-12-31,20.34,10100,Delhi,Gifts
O0008888,P0074,Product 0074,1,2025-12-31,5.68,10100,Delhi,Home Decor
O0008888,P0118,Product 0118,3,2025-12-31,16.79,10100,Delhi,Home Decor
O0008889,P0008,Product 0008,2,2025-03-09,25.93,10372,Delhi,Accessories
O0008889,P0100,Product 0100,1,2025-03-09,29.6,10372,Delhi,Home Decor
O0008889,P0025,Product 0025,3,2025-03-09,11.54,10372,Delhi,Accessories
O0008890,P0109,Product 0109,1,2025-10-26,28.56,10477,Mumbai,Stationery
O0008891,P0068,Product 0068,1,2025-12-27,19.1,10764,Bengaluru,Stationery
O0008892,P0009,Product 0009,2,2025-04-20,11.66,10368,Hyderabad,Gifts
O0008892,P0105,Product 0105,4,2025-04-20,66.02,10368,Hyderabad,Accessories
O0008893,P0098,Product 0098,5,2025-02-23,51.29,11456,Bengaluru,Accessories
O0008893,P0088,Product 0088,1,2025-02-23,11.13,11456,Bengaluru,Gifts
O0008894,P0108,Product 0108,4,2025-08-31,7.91,10009,Mumbai,Kitchen
O0008894,P0100,Product 0100,2,2025-08-31,29.6,10009,Mumbai,Home Decor
O0008894,P0024,Product 0024,5,2025-08-31,9.36,10009,Mumbai,Seasonal
O0008895,P0052,Product 0052,1,2025-11-14,4.44,11423,Chennai,Gifts
O0008895,P0115,Product 0115,4,2025-11-14,10.82,11423,Chennai,Kitchen
O0008895,P0074,Product 0074,3,2025-11-14,5.68,11423,Chennai,Home Decor
O0008896,P0019,Product 0019,3,2025-01-31,11.03,10803,Bengaluru,Seasonal
O0008896,P0057,Product 0057,1,2025-01-31,15.65,10803,Bengaluru,Kitchen
O0008896,P0069,Product 0069,1,2025-01-31,41.44,10803,Bengaluru,Home Decor
O0008897,P0088,Product 0088,2,2025-08-22,11.13,10058,Delhi,Gifts
O0008898,P0073,Product 0073,2,2025-11-15,11.33,10175,Bengaluru,Stationery
O0008898,P0082,Product 0082,4,2025-11-15,114.4,10175,Bengaluru,Stationery
O0008899,P0026,Product 0026,5,2025-01-12,11.39,10155,Pune,Kitchen
O0008899,P0022,Product 0022,3,2025-01-12,11.98,10155,Pune,Stationery
O0008899,P0049,Product 0049,2,2025-01-12,7.65,10155,Pune,Accessories
O0008900,P0062,Product 0062,3,2025-07-08,12.58,10432,Jaipur,Accessories
O0008900,P0017,Product 0017,3,2025-07-08,16.44,10432,Jaipur,Kitchen
O0008901,P0118,Product 0118,4,2025-01-29,16.79,10500,Delhi,Home Decor
O0008901,P0112,Product 0112,1,2025-01-29,14.46,10500,Delhi,Accessories
O0008902,P0067,Product 0067,3,2025-03-06,26.7,10962,Chennai,Seasonal
O0008903,P0003,Product 0003,1,2025-06-27,4.58,10467,Bengaluru,Kitchen
O0008903,P0078,Product 0078,2,2025-06-27,7.31,10467,Bengaluru,Gifts
O0008904,P0109,Product 0109,4,2025-04-30,28.56,11088,Bengaluru,Stationery
O0008905,P0102,Product 0102,3,2025-02-01,6.49,10441,Bengaluru,Gifts
O0008905,P0011,Product 0011,4,2025-02-01,27.13,10441,Bengaluru,Kitchen
O0008906,P0028,Product 0028,1,2025-10-20,20.92,10396,Kolkata,Accessories
O0008906,P0116,Product 0116,2,2025-10-20,6.31,10396,Kolkata,Kitchen
O0008907,P0107,Product 0107,3,2025-03-16,26.76,10414,Delhi,Accessories
O0008907,P0106,Product 0106,3,2025-03-16,8.37,10414,Delhi,Accessories
O0008907,P0056,Product 0056,2,2025-03-16,5.41,10414,Delhi,Home Decor
O0008908,P0055,Product 0055,4,2025-11-14,9.82,10494,Pune,Stationery
O0008909,P0057,Product 0057,4,2025-03-06,15.65,11257,Bengaluru,Kitchen
O0008909,P0017,Product 0017,5,2025-03-06,16.44,11257,Bengaluru,Kitchen
O0008909,P0049,Product 0049,2,2025-03-06,7.65,11257,Bengaluru,Accessories
O0008910,P0017,Product 0017,2,2025-07-09,16.44,10371,Delhi,Kitchen
O0008910,P0010,Product 0010,4,2025-07-09,10.77,10371,Delhi,Home Decor
O0008911,P0119,Product 0119,4,2025-09-23,44.94,10410,Kolkata,Gifts
O0008912,P0037,Product 0037,3,2025-06-25,4.57,11436,Delhi,Seasonal
O0008912,P0067,Product 0067,5,2025-06-25,26.7,11436,Delhi,Seasonal
O0008912,P0063,Product 0063,3,2025-06-25,7.27,11436,Delhi,Stationery
O0008913,P0021,Product 0021,2,2025-06-02,23.06,10981,Pune,Kitchen
O0008914,P0025,Product 0025,3,2025-10-02,11.54,10286,Pune,Accessories
O0008915,P0119,Product 0119,2,2025-01-05,44.94,11303,Mumbai,Gifts
O0008916,P0090,Product 0090,2,2025-10-29,13.48,10275,Delhi,Accessories
O0008916,P0114,Product 0114,3,2025-10-29,20.33,10275,Delhi,Stationery
O0008917,P0033,Product 0033,5,2025-09-09,23.71,10244,Pune,Home Decor
O0008918,P0040,Product 0040,1,2025-10-07,7.4,10668,Delhi,Kitchen
O0008919,P0009,Product 0009,5,2025-06-03,11.66,11037,Pune,Gifts
O0008919,P0090,Product 0090,2,2025-06-03,13.48,11037,Pune,Accessories
O0008920,P0012,Product 0012,5,2025-05-21,13.01,10284,Pune,Seasonal
O0008921,P0020,Product 0020,4,2025-07-28,16.63,11130,Bengaluru,Stationery
O0008921,P0023,Product 0023,2,2025-07-28,20.49,11130,Bengaluru,Gifts
O0008921,P0034,Product 0034,4,2025-07-28,13.89,11130,Bengaluru,Kitchen
O0008922,P0110,Product 0110,3,2025-08-23,19.48,10236,Delhi,Accessories
O0008923,P0114,Product 0114,2,2025-12-04,20.33,11173,Mumbai,Stationery
O0008923,P0031,Product 0031,3,2025-12-04,20.83,11173,Mumbai,Stationery
O0008923,P0035,Product 0035,3,2025-12-04,11.06,11173,Mumbai,Seasonal
O0008924,P0002,Product 0002,5,2025-11-09,29.31,10144,Chennai,Accessories
O0008925,P0091,Product 0091,1,2025-01-20,31.38,10697,Mumbai,Stationery
O0008926,P0003,Product 0003,3,2025-02-25,4.58,10961,Chennai,Kitchen
O0008927,P0069,Product 0069,2,2025-12-12,41.44,10399,Mumbai,Home Decor
O0008927,P0090,Product 0090,3,2025-12-12,13.48,10399,Mumbai,Accessories
O0008928,P0079,Product 0079,2,2025-05-22,18.53,10919,Delhi,Kitchen
O0008929,P0106,Product 0106,3,2025-07-31,8.37,11033,Bengaluru,Accessories
O0008930,P0012,Product 0012,2,2025-01-21,13.01,10976,Delhi,Seasonal
O0008931,P0012,Product 0012,3,2025-02-08,13.01,10596,Pune,Seasonal
O0008931,P0120,Product 0120,5,2025-02-08,16.64,10596,Pune,Home Decor
O0008931,P0048,Product 0048,1,2025-02-08,12.89,10596,Pune,Seasonal
O0008932,P0037,Product 0037,5,2025-05-30,4.57,11160,Delhi,Seasonal
O0008932,P0008,Product 0008,4,2025-05-30,25.93,11160,Delhi,Accessories
O0008933,P0077,Product 0077,5,2025-09-19,5.31,11098,Kolkata,Gifts
O0008934,P0068,Product 0068,3,2025-10-09,19.1,10490,Delhi,Stationery
O0008935,P0081,Product 0081,5,2025-11-23,60.2,11101,Bengaluru,Seasonal
O0008935,P0069,Product 0069,5,2025-11-23,41.44,11101,Bengaluru,Home Decor
O0008935,P0044,Product 0044,2,2025-11-23,36.95,11101,Bengaluru,Stationery
O0008936,P0017,Product 0017,4,2025-03-13,16.44,11378,Pune,Kitchen
O0008936,P0052,Product 0052,3,2025-03-13,4.44,11378,Pune,Gifts
O0008937,P0003,Product 0003,1,2025-03-15,4.58,11226,Jaipur,Kitchen
O0008937,P0053,Product 0053,1,2025-03-15,20.17,11226,Jaipur,Stationery
O0008937,P0066,Product 0066,2,2025-03-15,38.53,11226,Jaipur,Gifts
O0008938,P0088,Product 0088,5,2025-07-17,11.13,11100,Mumbai,Gifts
O0008938,P0116,Product 0116,2,2025-07-17,6.31,11100,Mumbai,Kitchen
O0008939,P0001,Product 0001,2,2025-07-19,8.12,11150,Chennai,Home Decor
O0008939,P0017,Product 0017,3,2025-07-19,16.44,11150,Chennai,Kitchen
O0008940,P0042,Product 0042,3,2025-01-14,7.89,11208,Kolkata,Accessories
O0008940,P0092,Product 0092,4,2025-01-14,16.61,11208,Kolkata,Accessories
O0008940,P0083,Product 0083,4,2025-01-14,19.89,11208,Kolkata,Home Decor
O0008941,P0069,Product 0069,2,2025-06-13,41.44,10434,Mumbai,Home Decor
O0008941,P0052,Product 0052,5,2025-06-13,4.44,10434,Mumbai,Gifts
O0008942,P0024,Product 0024,2,2025-11-24,9.36,11082,Mumbai,Seasonal
O0008942,P0062,Product 0062,1,2025-11-24,12.58,11082,Mumbai,Accessories
O0008942,P0076,Product 0076,4,2025-11-24,12.74,11082,Mumbai,Stationery
O0008943,P0118,Product 0118,1,2025-03-01,16.79,10300,Bengaluru,Home Decor
O0008943,P0087,Product 0087,1,2025-03-01,8.42,10300,Bengaluru,Home Decor
O0008944,P0004,Product 0004,3,2025-10-27,11.77,10538,Pune,Stationery
O0008945,P0035,Product 0035,4,2025-06-13,11.06,11402,Bengaluru,Seasonal
O0008945,P0065,Product 0065,3,2025-06-13,17.36,11402,Bengaluru,Stationery
O0008945,P0025,Product 0025,5,2025-06-13,11.54,11402,Bengaluru,Accessories
O0008946,P0050,Product 0050,1,2025-07-11,11.74,10425,Chennai,Accessories
O0008947,P0052,Product 0052,3,2025-08-23,4.44,11266,Kolkata,Gifts
O0008947,P0009,Product 0009,5,2025-08-23,11.66,11266,Kolkata,Gifts
O0008947,P0023,Product 0023,5,2025-08-23,20.49,11266,Kolkata,Gifts
O0008948,P0045,Product 0045,5,2025-09-15,11.6,10634,Delhi,Home Decor
O0008948,P0036,Product 0036,3,2025-09-15,14.07,10634,Delhi,Home Decor
O0008949,P0023,Product 0023,1,2025-08-21,20.49,10315,Pune,Gifts
O0008949,P0119,Product 0119,3,2025-08-21,44.94,10315,Pune,Gifts
O0008950,P0028,Product 0028,2,2025-02-07,20.92,10146,Chennai,Accessories
O0008950,P0087,Product 0087,4,2025-02-07,8.42,10146,Chennai,Home Decor
O0008950,P0107,Product 0107,3,2025-02-07,26.76,10146,Chennai,Accessories
O0008951,P0085,Product 0085,3,2025-04-18,3.35,10823,Delhi,Kitchen
O0008951,P0082,Product 0082,4,2025-04-18,114.4,10823,Delhi,Stationery
O0008952,P0057,Product 0057,5,2025-11-05,15.65,10677,Kolkata,Kitchen
O0008953,P0061,Product 0061,1,2025-01-15,45.66,10768,Kolkata,Seasonal
O0008953,P0031,Product 0031,1,2025-01-15,20.83,10768,Kolkata,Stationery
O0008953,P0068,Product 0068,3,2025-01-15,19.1,10768,Kolkata,Stationery
O0008954,P0015,Product 0015,1,2025-09-19,7.82,10065,Kolkata,Accessories
O0008954,P0116,Product 0116,4,2025-09-19,6.31,10065,Kolkata,Kitchen
O0008954,P0056,Product 0056,4,2025-09-19,5.41,10065,Kolkata,Home Decor
O0008955,P0087,Product 0087,3,2025-07-09,8.42,10403,Bengaluru,Home Decor
O0008956,P0041,Product 0041,3,2025-02-13,19.68,10006,Mumbai,Home Decor
O0008956,P0075,Product 0075,4,2025-02-13,23.21,10006,Mumbai,Accessories
O0008956,P0056,Product 0056,2,2025-02-13,5.41,10006,Mumbai,Home Decor
O0008957,P0003,Product 0003,3,2025-02-14,4.58,10454,Delhi,Kitchen
O0008958,P0078,Product 0078,2,2025-12-24,7.31,11398,Jaipur,Gifts
O0008958,P0098,Product 0098,1,2025-12-24,51.29,11398,Jaipur,Accessories
O0008959,P0034,Product 0034,1,2025-01-12,13.89,10229,Jaipur,Kitchen
O0008959,P0003,Product 0003,1,2025-01-12,4.58,10229,Jaipur,Kitchen
O0008959,P0077,Product 0077,3,2025-01-12,5.31,10229,Jaipur,Gifts
O0008960,P0048,Product 0048,1,2025-01-09,12.89,11035,Bengaluru,Seasonal
O0008961,P0090,Product 0090,5,2025-01-07,13.48,10009,Mumbai,Accessories
O0008962,P0088,Product 0088,4,2025-08-18,11.13,10843,Bengaluru,Gifts
O0008962,P0113,Product 0113,4,2025-08-18,9.41,10843,Bengaluru,Kitchen
O0008962,P0015,Product 0015,5,2025-08-18,7.82,10843,Bengaluru,Accessories
O0008963,P0112,Product 0112,3,2025-12-05,14.46,11382,Kolkata,Accessories
O0008963,P0082,Product 0082,4,2025-12-05,114.4,11382,Kolkata,Stationery
O0008963,P0065,Product 0065,5,2025-12-05,17.36,11382,Kolkata,Stationery
O0008964,P0011,Product 0011,2,2025-03-04,27.13,10512,Mumbai,Kitchen
O0008964,P0075,Product 0075,3,2025-03-04,23.21,10512,Mumbai,Accessories
O0008964,P0044,Product 0044,2,2025-03-04,36.95,10512,Mumbai,Stationery
O0008965,P0074,Product 0074,2,2025-10-18,5.68,10296,Bengaluru,Home Decor
O0008965,P0011,Product 0011,3,2025-10-18,27.13,10296,Bengaluru,Kitchen
O0008965,P0082,Product 0082,2,2025-10-18,114.4,10296,Bengaluru,Stationery
O0008966,P0060,Product 0060,1,2025-09-20,15.11,10856,Mumbai,Accessories
O0008966,P0090,Product 0090,2,2025-09-20,13.48,10856,Mumbai,Accessories
O0008966,P0119,Product 0119,2,2025-09-20,44.94,10856,Mumbai,Gifts
O0008967,P0110,Product 0110,4,2025-03-25,19.48,10419,Pune,Accessories
O0008967,P0031,Product 0031,3,2025-03-25,20.83,10419,Pune,Stationery
O0008967,P0050,Product 0050,5,2025-03-25,11.74,10419,Pune,Accessories
O0008968,P0025,Product 0025,5,2025-01-26,11.54,11338,Delhi,Accessories
O0008969,P0072,Product 0072,5,2025-06-28,7.78,11274,Mumbai,Gifts
O0008969,P0067,Product 0067,3,2025-06-28,26.7,11274,Mumbai,Seasonal
O0008970,P0035,Product 0035,5,2025-01-30,11.06,10979,Chennai,Seasonal
O0008971,P0003,Product 0003,2,2025-02-11,4.58,10959,Hyderabad,Kitchen
O0008971,P0087,Product 0087,3,2025-02-11,8.42,10959,Hyderabad,Home Decor
O0008972,P0009,Product 0009,2,2025-06-20,11.66,10904,Jaipur,Gifts
O0008972,P0111,Product 0111,3,2025-06-20,13.33,10904,Jaipur,Gifts
O0008973,P0092,Product 0092,3,2025-10-25,16.61,11103,Pune,Accessories
O0008973,P0012,Product 0012,4,2025-10-25,13.01,11103,Pune,Seasonal
O0008974,P0044,Product 0044,5,2025-12-29,36.95,10691,Delhi,Stationery
O0008974,P0097,Product 0097,5,2025-12-29,14.33,10691,Delhi,Gifts
O0008975,P0079,Product 0079,4,2025-08-18,18.53,11455,Bengaluru,Kitchen
O0008976,P0055,Product 0055,5,2025-04-11,9.82,10519,Mumbai,Stationery
O0008977,P0099,Product 0099,2,2025-04-30,16.3,10014,Delhi,Kitchen
O0008978,P0064,Product 0064,2,2025-08-12,16.87,11048,Kolkata,Seasonal
O0008978,P0002,Product 0002,4,2025-08-12,29.31,11048,Kolkata,Accessories
O0008978,P0014,Product 0014,3,2025-08-12,6.73,11048,Kolkata,Accessories
O0008979,P0085,Product 0085,1,2025-03-05,3.35,10994,Bengaluru,Kitchen
O0008980,P0001,Product 0001,3,2025-07-09,8.12,11472,Mumbai,Home Decor
O0008980,P0030,Product 0030,4,2025-07-09,15.01,11472,Mumbai,Stationery
O0008981,P0006,Product 0006,4,2025-10-08,22.43,10593,Chennai,Seasonal
O0008982,P0014,Product 0014,3,2025-11-04,6.73,10638,Pune,Accessories
O0008983,P0071,Product 0071,5,2025-01-22,9.51,10844,Pune,Accessories
O0008983,P0014,Product 0014,1,2025-01-22,6.73,10844,Pune,Accessories
O0008984,P0052,Product 0052,5,2025-04-16,4.44,10589,Pune,Gifts
O0008984,P0095,Product 0095,2,2025-04-16,4.61,10589,Pune,Seasonal
O0008985,P0100,Product 0100,2,2025-04-04,29.6,11178,Hyderabad,Home Decor
O0008985,P0093,Product 0093,1,2025-04-04,13.32,11178,Hyderabad,Seasonal
O0008985,P0081,Product 0081,4,2025-04-04,60.2,11178,Hyderabad,Seasonal
O0008986,P0118,Product 0118,2,2025-07-22,16.79,10643,Hyderabad,Home Decor
O0008986,P0099,Product 0099,2,2025-07-22,16.3,10643,Hyderabad,Kitchen
O0008986,P0091,Product 0091,5,2025-07-22,31.38,10643,Hyderabad,Stationery
O0008987,P0103,Product 0103,1,2025-03-09,7.57,11176,Bengaluru,Accessories
O0008987,P0086,Product 0086,4,2025-03-09,17.95,11176,Bengaluru,Accessories
O0008987,P0042,Product 0042,4,2025-03-09,7.89,11176,Bengaluru,Accessories
O0008988,P0073,Product 0073,2,2025-12-13,11.33,10639,Mumbai,Stationery
O0008988,P0056,Product 0056,2,2025-12-13,5.41,10639,Mumbai,Home Decor
O0008989,P0038,Product 0038,3,2025-12-01,5.4,10338,Delhi,Accessories
O0008989,P0020,Product 0020,1,2025-12-01,16.63,10338,Delhi,Stationery
O0008990,P0017,Product 0017,2,2025-05-02,16.44,11486,Chennai,Kitchen
O0008990,P0006,Product 0006,5,2025-05-02,22.43,11486,Chennai,Seasonal
O0008990,P0061,Product 0061,3,2025-05-02,45.66,11486,Chennai,Seasonal
O0008991,P0029,Product 0029,1,2025-05-29,10.71,10790,Mumbai,Kitchen
O0008991,P0009,Product 0009,2,2025-05-29,11.66,10790,Mumbai,Gifts
O0008991,P0041,Product 0041,3,2025-05-29,19.68,10790,Mumbai,Home Decor
O0008992,P0036,Product 0036,2,2025-06-10,14.07,11061,Mumbai,Home Decor
O0008992,P0119,Product 0119,1,2025-06-10,44.94,11061,Mumbai,Gifts
O0008993,P0105,Product 0105,4,2025-01-16,66.02,10887,Hyderabad,Accessories
O0008993,P0108,Product 0108,2,2025-01-16,7.91,10887,Hyderabad,Kitchen
O0008994,P0026,Product 0026,5,2025-11-21,11.39,10539,Jaipur,Kitchen
O0008994,P0105,Product 0105,4,2025-11-21,66.02,10539,Jaipur,Accessories
O0008995,P0095,Product 0095,1,2025-10-12,4.61,11459,Hyderabad,Seasonal
O0008996,P0111,Product 0111,1,2025-05-02,13.33,10558,Bengaluru,Gifts
O0008997,P0105,Product 0105,4,2025-07-19,66.02,11490,Mumbai,Accessories
O0008998,P0042,Product 0042,5,2025-05-19,7.89,10647,Mumbai,Accessories
O0008999,P0018,Product 0018,2,2025-03-25,24.13,10034,Hyderabad,Home Decor
O0008999,P0038,Product 0038,3,2025-03-25,5.4,10034,Hyderabad,Accessories
O0009000,P0057,Product 0057,2,2025-04-22,15.65,10056,Bengaluru,Kitchen
O0009001,P0033,Product 0033,2,2025-02-09,23.71,11461,Delhi,Home Decor
O0009001,P0037,Product 0037,4,2025-02-09,4.57,11461,Delhi,Seasonal
O0009001,P0030,Product 0030,1,2025-02-09,15.01,11461,Delhi,Stationery
O0009002,P0035,Product 0035,4,2025-10-23,11.06,10792,Delhi,Seasonal
O0009003,P0073,Product 0073,2,2025-08-27,11.33,10582,Delhi,Stationery
O0009003,P0055,Product 0055,4,2025-08-27,9.82,10582,Delhi,Stationery
O0009004,P0044,Product 0044,1,2025-12-06,36.95,11218,Pune,Stationery
O0009004,P0001,Product 0001,3,2025-12-06,8.12,11218,Pune,Home Decor
O0009004,P0107,Product 0107,4,2025-12-06,26.76,11218,Pune,Accessories
O0009005,P0037,Product 0037,4,2025-01-03,4.57,10926,Delhi,Seasonal
O0009006,P0034,Product 0034,4,2025-08-19,13.89,10991,Hyderabad,Kitchen
O0009006,P0101,Product 0101,5,2025-08-19,10.49,10991,Hyderabad,Accessories
O0009007,P0014,Product 0014,3,2025-07-24,6.73,11029,Bengaluru,Accessories
O0009007,P0088,Product 0088,2,2025-07-24,11.13,11029,Bengaluru,Gifts
O0009008,P0021,Product 0021,4,2025-08-16,23.06,10298,Pune,Kitchen
O0009009,P0113,Product 0113,3,2025-12-28,9.41,10133,Mumbai,Kitchen
O0009010,P0079,Product 0079,4,2025-05-23,18.53,11093,Pune,Kitchen
O0009011,P0101,Product 0101,4,2025-02-21,10.49,10033,Chennai,Accessories
O0009012,P0015,Product 0015,2,2025-01-05,7.82,11080,Delhi,Accessories
O0009012,P0059,Product 0059,5,2025-01-05,17.51,11080,Delhi,Accessories
